gl_balance_id,year,month,branch_id,ledger_code,ledger_name,pool_name,amount
GL_DigitalPlatform_202509_B001_6310,2025,9,B001,6310,Software Licenses,DigitalPlatform,435.78
GL_DigitalPlatform_202509_B001_6320,2025,9,B001,6320,DevOps & Monitoring,DigitalPlatform,290.52
GL_DigitalPlatform_202509_B002_6300,2025,9,B002,6300,Cloud Hosting,DigitalPlatform,5542.27
GL_DigitalPlatform_202509_B002_6310,2025,9,B002,6310,Software Licenses,DigitalPlatform,3325.36
GL_DigitalPlatform_202509_B002_6320,2025,9,B002,6320,DevOps & Monitoring,DigitalPlatform,2216.91
GL_DigitalPlatform_202509_B003_6300,2025,9,B003,6300,Cloud Hosting,DigitalPlatform,4750.72
GL_DigitalPlatform_202509_B003_6310,2025,9,B003,6310,Software Licenses,DigitalPlatform,2850.43
GL_DigitalPlatform_202509_B003_6320,2025,9,B003,6320,DevOps & Monitoring,DigitalPlatform,1900.29
GL_DigitalPlatform_202509_B004_6300,2025,9,B004,6300,Cloud Hosting,DigitalPlatform,46530.31
GL_DigitalPlatform_202509_B004_6310,2025,9,B004,6310,Software Licenses,DigitalPlatform,27918.18
GL_DigitalPlatform_202509_B004_6320,2025,9,B004,6320,DevOps & Monitoring,DigitalPlatform,18612.12
GL_DigitalPlatform_202509_B005_6300,2025,9,B005,6300,Cloud Hosting,DigitalPlatform,685.64
GL_DigitalPlatform_202509_B005_6310,2025,9,B005,6310,Software Licenses,DigitalPlatform,411.38
GL_DigitalPlatform_202509_B005_6320,2025,9,B005,6320,DevOps & Monitoring,DigitalPlatform,274.26
GL_DigitalPlatform_202509_B006_6300,2025,9,B006,6300,Cloud Hosting,DigitalPlatform,2732.62
GL_DigitalPlatform_202509_B006_6310,2025,9,B006,6310,Software Licenses,DigitalPlatform,1639.57
GL_DigitalPlatform_202509_B006_6320,2025,9,B006,6320,DevOps & Monitoring,DigitalPlatform,1093.05
GL_DigitalPlatform_202509_B007_6300,2025,9,B007,6300,Cloud Hosting,DigitalPlatform,30712.26
GL_DigitalPlatform_202509_B007_6310,2025,9,B007,6310,Software Licenses,DigitalPlatform,18427.36
GL_DigitalPlatform_202509_B007_6320,2025,9,B007,6320,DevOps & Monitoring,DigitalPlatform,12284.91
GL_DigitalPlatform_202509_B008_6300,2025,9,B008,6300,Cloud Hosting,DigitalPlatform,37778.87
GL_DigitalPlatform_202509_B008_6310,2025,9,B008,6310,Software Licenses,DigitalPlatform,22667.32
GL_DigitalPlatform_202509_B008_6320,2025,9,B008,6320,DevOps & Monitoring,DigitalPlatform,15111.55
GL_DigitalPlatform_202509_B009_6300,2025,9,B009,6300,Cloud Hosting,DigitalPlatform,3319.38
GL_DigitalPlatform_202509_B009_6310,2025,9,B009,6310,Software Licenses,DigitalPlatform,1991.63
GL_DigitalPlatform_202509_B009_6320,2025,9,B009,6320,DevOps & Monitoring,DigitalPlatform,1327.75
GL_DigitalPlatform_202509_B010_6300,2025,9,B010,6300,Cloud Hosting,DigitalPlatform,10382.26
GL_DigitalPlatform_202509_B010_6310,2025,9,B010,6310,Software Licenses,DigitalPlatform,6229.35
GL_DigitalPlatform_202509_B010_6320,2025,9,B010,6320,DevOps & Monitoring,DigitalPlatform,4152.9
GL_DigitalPlatform_202509_B011_6300,2025,9,B011,6300,Cloud Hosting,DigitalPlatform,55864.85
GL_DigitalPlatform_202509_B011_6310,2025,9,B011,6310,Software Licenses,DigitalPlatform,33518.91
GL_DigitalPlatform_202509_B011_6320,2025,9,B011,6320,DevOps & Monitoring,DigitalPlatform,22345.94
GL_DigitalPlatform_202509_B012_6300,2025,9,B012,6300,Cloud Hosting,DigitalPlatform,563.94
GL_DigitalPlatform_202509_B012_6310,2025,9,B012,6310,Software Licenses,DigitalPlatform,338.36
GL_DigitalPlatform_202509_B012_6320,2025,9,B012,6320,DevOps & Monitoring,DigitalPlatform,225.57
GL_ATMNetwork_202509_HQ_6400,2025,9,HQ,6400,ATM Maintenance,ATMNetwork,12686.85
GL_ATMNetwork_202509_HQ_6410,2025,9,HQ,6410,Interchange Fees,ATMNetwork,12686.85
GL_ATMNetwork_202509_HQ_6420,2025,9,HQ,6420,Cash Handling,ATMNetwork,6343.42
GL_ATMNetwork_202509_B001_6400,2025,9,B001,6400,ATM Maintenance,ATMNetwork,4050.55
GL_ATMNetwork_202509_B001_6410,2025,9,B001,6410,Interchange Fees,ATMNetwork,4050.55
GL_ATMNetwork_202509_B001_6420,2025,9,B001,6420,Cash Handling,ATMNetwork,2025.27
GL_ATMNetwork_202509_B002_6400,2025,9,B002,6400,ATM Maintenance,ATMNetwork,32332.24
GL_ATMNetwork_202509_B002_6410,2025,9,B002,6410,Interchange Fees,ATMNetwork,32332.24
GL_ATMNetwork_202509_B002_6420,2025,9,B002,6420,Cash Handling,ATMNetwork,16166.12
GL_ATMNetwork_202509_B003_6400,2025,9,B003,6400,ATM Maintenance,ATMNetwork,4182.06
GL_ATMNetwork_202509_B003_6410,2025,9,B003,6410,Interchange Fees,ATMNetwork,4182.06
GL_ATMNetwork_202509_B003_6420,2025,9,B003,6420,Cash Handling,ATMNetwork,2091.03
GL_ATMNetwork_202509_B004_6400,2025,9,B004,6400,ATM Maintenance,ATMNetwork,8701.03
GL_ATMNetwork_202509_B004_6410,2025,9,B004,6410,Interchange Fees,ATMNetwork,8701.03
GL_ATMNetwork_202509_B004_6420,2025,9,B004,6420,Cash Handling,ATMNetwork,4350.51
GL_ATMNetwork_202509_B005_6400,2025,9,B005,6400,ATM Maintenance,ATMNetwork,10277.4
GL_ATMNetwork_202509_B005_6410,2025,9,B005,6410,Interchange Fees,ATMNetwork,10277.4
GL_ATMNetwork_202509_B005_6420,2025,9,B005,6420,Cash Handling,ATMNetwork,5138.7
GL_ATMNetwork_202509_B006_6400,2025,9,B006,6400,ATM Maintenance,ATMNetwork,6964.32
GL_ATMNetwork_202509_B006_6410,2025,9,B006,6410,Interchange Fees,ATMNetwork,6964.32
GL_ATMNetwork_202509_B006_6420,2025,9,B006,6420,Cash Handling,ATMNetwork,3482.16
GL_ATMNetwork_202509_B007_6400,2025,9,B007,6400,ATM Maintenance,ATMNetwork,8945.44
GL_ATMNetwork_202509_B007_6410,2025,9,B007,6410,Interchange Fees,ATMNetwork,8945.44
GL_ATMNetwork_202509_B007_6420,2025,9,B007,6420,Cash Handling,ATMNetwork,4472.72
GL_ATMNetwork_202509_B008_6400,2025,9,B008,6400,ATM Maintenance,ATMNetwork,11158.09
GL_ATMNetwork_202509_B008_6410,2025,9,B008,6410,Interchange Fees,ATMNetwork,11158.09
GL_ATMNetwork_202509_B008_6420,2025,9,B008,6420,Cash Handling,ATMNetwork,5579.04
GL_ATMNetwork_202509_B009_6400,2025,9,B009,6400,ATM Maintenance,ATMNetwork,39737.28
GL_ATMNetwork_202509_B009_6410,2025,9,B009,6410,Interchange Fees,ATMNetwork,39737.28
GL_ATMNetwork_202509_B009_6420,2025,9,B009,6420,Cash Handling,ATMNetwork,19868.64
GL_ATMNetwork_202509_B010_6400,2025,9,B010,6400,ATM Maintenance,ATMNetwork,2372.08
GL_ATMNetwork_202509_B010_6410,2025,9,B010,6410,Interchange Fees,ATMNetwork,2372.08
GL_ATMNetwork_202509_B010_6420,2025,9,B010,6420,Cash Handling,ATMNetwork,1186.04
GL_ATMNetwork_202509_B011_6400,2025,9,B011,6400,ATM Maintenance,ATMNetwork,29896.75
GL_ATMNetwork_202509_B011_6410,2025,9,B011,6410,Interchange Fees,ATMNetwork,29896.75
GL_ATMNetwork_202509_B011_6420,2025,9,B011,6420,Cash Handling,ATMNetwork,14948.38
GL_ATMNetwork_202509_B012_6400,2025,9,B012,6400,ATM Maintenance,ATMNetwork,12084.56
GL_ATMNetwork_202509_B012_6410,2025,9,B012,6410,Interchange Fees,ATMNetwork,12084.56
GL_ATMNetwork_202509_B012_6420,2025,9,B012,6420,Cash Handling,ATMNetwork,6042.28
GL_OperationsShared_202509_HQ_6500,2025,9,HQ,6500,Finance & HR,OperationsShared,317844.73
GL_OperationsShared_202509_HQ_6510,2025,9,HQ,6510,Compliance,OperationsShared,176580.41
GL_OperationsShared_202509_HQ_6520,2025,9,HQ,6520,IT Shared Services,OperationsShared,211896.49
GL_OperationsShared_202509_B001_6500,2025,9,B001,6500,Finance & HR,OperationsShared,18024.47
GL_OperationsShared_202509_B001_6510,2025,9,B001,6510,Compliance,OperationsShared,10013.59
GL_OperationsShared_202509_B001_6520,2025,9,B001,6520,IT Shared Services,OperationsShared,12016.31
GL_OperationsShared_202509_B002_6500,2025,9,B002,6500,Finance & HR,OperationsShared,18420.27
GL_OperationsShared_202509_B002_6510,2025,9,B002,6510,Compliance,OperationsShared,10233.49
GL_OperationsShared_202509_B002_6520,2025,9,B002,6520,IT Shared Services,OperationsShared,12280.18
GL_OperationsShared_202509_B003_6500,2025,9,B003,6500,Finance & HR,OperationsShared,23577.02
GL_OperationsShared_202509_B003_6510,2025,9,B003,6510,Compliance,OperationsShared,13098.34
GL_OperationsShared_202509_B003_6520,2025,9,B003,6520,IT Shared Services,OperationsShared,15718.01
GL_OperationsShared_202509_B004_6500,2025,9,B004,6500,Finance & HR,OperationsShared,33648.3
GL_OperationsShared_202509_B004_6510,2025,9,B004,6510,Compliance,OperationsShared,18693.5
GL_OperationsShared_202509_B004_6520,2025,9,B004,6520,IT Shared Services,OperationsShared,22432.2
GL_OperationsShared_202509_B005_6500,2025,9,B005,6500,Finance & HR,OperationsShared,24928.76
GL_OperationsShared_202509_B005_6510,2025,9,B005,6510,Compliance,OperationsShared,13849.31
GL_OperationsShared_202509_B005_6520,2025,9,B005,6520,IT Shared Services,OperationsShared,16619.18
GL_OperationsShared_202509_B006_6500,2025,9,B006,6500,Finance & HR,OperationsShared,26.9
GL_OperationsShared_202509_B006_6510,2025,9,B006,6510,Compliance,OperationsShared,14.94
GL_OperationsShared_202509_B006_6520,2025,9,B006,6520,IT Shared Services,OperationsShared,17.93
GL_OperationsShared_202509_B007_6500,2025,9,B007,6500,Finance & HR,OperationsShared,39258.26
GL_OperationsShared_202509_B007_6510,2025,9,B007,6510,Compliance,OperationsShared,21810.15
GL_OperationsShared_202509_B007_6520,2025,9,B007,6520,IT Shared Services,OperationsShared,26172.18
GL_OperationsShared_202509_B008_6500,2025,9,B008,6500,Finance & HR,OperationsShared,9121.86
GL_OperationsShared_202509_B008_6510,2025,9,B008,6510,Compliance,OperationsShared,5067.7
GL_OperationsShared_202509_B008_6520,2025,9,B008,6520,IT Shared Services,OperationsShared,6081.24
GL_OperationsShared_202509_B009_6500,2025,9,B009,6500,Finance & HR,OperationsShared,14995.76
GL_OperationsShared_202509_B009_6510,2025,9,B009,6510,Compliance,OperationsShared,8330.98
GL_OperationsShared_202509_B009_6520,2025,9,B009,6520,IT Shared Services,OperationsShared,9997.17
GL_OperationsShared_202509_B010_6500,2025,9,B010,6500,Finance & HR,OperationsShared,20228.31
GL_OperationsShared_202509_B010_6510,2025,9,B010,6510,Compliance,OperationsShared,11237.95
GL_OperationsShared_202509_B010_6520,2025,9,B010,6520,IT Shared Services,OperationsShared,13485.54
GL_OperationsShared_202509_B011_6500,2025,9,B011,6500,Finance & HR,OperationsShared,5586.65
GL_OperationsShared_202509_B011_6510,2025,9,B011,6510,Compliance,OperationsShared,3103.69
GL_OperationsShared_202509_B011_6520,2025,9,B011,6520,IT Shared Services,OperationsShared,3724.43
GL_OperationsShared_202509_B012_6500,2025,9,B012,6500,Finance & HR,OperationsShared,4079.92
GL_OperationsShared_202509_B012_6510,2025,9,B012,6510,Compliance,OperationsShared,2266.62
GL_OperationsShared_202509_B012_6520,2025,9,B012,6520,IT Shared Services,OperationsShared,2719.98
GL_ServiceFees_202509_HQ_4300,2025,9,HQ,4300,Deposit Account Service Charges,ServiceFees,13087.12
GL_ServiceFees_202509_HQ_4305,2025,9,HQ,4305,Overdraft Fees,ServiceFees,5608.77
GL_ServiceFees_202509_B001_4300,2025,9,B001,4300,Deposit Account Service Charges,ServiceFees,26599.79
GL_ServiceFees_202509_B001_4305,2025,9,B001,4305,Overdraft Fees,ServiceFees,11399.91
GL_ServiceFees_202509_B002_4300,2025,9,B002,4300,Deposit Account Service Charges,ServiceFees,64012.38
GL_ServiceFees_202509_B002_4305,2025,9,B002,4305,Overdraft Fees,ServiceFees,27433.88
GL_ServiceFees_202509_B003_4300,2025,9,B003,4300,Deposit Account Service Charges,ServiceFees,53481.92
GL_ServiceFees_202509_B003_4305,2025,9,B003,4305,Overdraft Fees,ServiceFees,22920.82
GL_ServiceFees_202509_B004_4300,2025,9,B004,4300,Deposit Account Service Charges,ServiceFees,24430.03
GL_ServiceFees_202509_B004_4305,2025,9,B004,4305,Overdraft Fees,ServiceFees,10470.01
GL_ServiceFees_202509_B005_4300,2025,9,B005,4300,Deposit Account Service Charges,ServiceFees,57175.1
GL_ServiceFees_202509_B005_4305,2025,9,B005,4305,Overdraft Fees,ServiceFees,24503.62
GL_ServiceFees_202509_B006_4300,2025,9,B006,4300,Deposit Account Service Charges,ServiceFees,67127.5
GL_ServiceFees_202509_B006_4305,2025,9,B006,4305,Overdraft Fees,ServiceFees,28768.93
GL_ServiceFees_202509_B007_4300,2025,9,B007,4300,Deposit Account Service Charges,ServiceFees,19217.4
GL_ServiceFees_202509_B007_4305,2025,9,B007,4305,Overdraft Fees,ServiceFees,8236.03
GL_ServiceFees_202509_B008_4300,2025,9,B008,4300,Deposit Account Service Charges,ServiceFees,3241.82
GL_ServiceFees_202509_B008_4305,2025,9,B008,4305,Overdraft Fees,ServiceFees,1389.35
GL_ServiceFees_202509_B009_4300,2025,9,B009,4300,Deposit Account Service Charges,ServiceFees,3299.59
GL_ServiceFees_202509_B009_4305,2025,9,B009,4305,Overdraft Fees,ServiceFees,1414.11
GL_ServiceFees_202509_B010_4300,2025,9,B010,4300,Deposit Account Service Charges,ServiceFees,38155.72
GL_ServiceFees_202509_B010_4305,2025,9,B010,4305,Overdraft Fees,ServiceFees,16352.45
GL_ServiceFees_202509_B011_4300,2025,9,B011,4300,Deposit Account Service Charges,ServiceFees,64936.27
GL_ServiceFees_202509_B011_4305,2025,9,B011,4305,Overdraft Fees,ServiceFees,27829.83
GL_ServiceFees_202509_B012_4300,2025,9,B012,4300,Deposit Account Service Charges,ServiceFees,23062.99
GL_ServiceFees_202509_B012_4305,2025,9,B012,4305,Overdraft Fees,ServiceFees,9884.12
GL_CardInterchange_202509_HQ_4310,2025,9,HQ,4310,Card Interchange Income,CardInterchange,99596.25
GL_CardInterchange_202509_B001_4310,2025,9,B001,4310,Card Interchange Income,CardInterchange,70121.95
GL_CardInterchange_202509_B002_4310,2025,9,B002,4310,Card Interchange Income,CardInterchange,6277.38
GL_CardInterchange_202509_B003_4310,2025,9,B003,4310,Card Interchange Income,CardInterchange,49441.09
GL_CardInterchange_202509_B004_4310,2025,9,B004,4310,Card Interchange Income,CardInterchange,6169.63
GL_CardInterchange_202509_B005_4310,2025,9,B005,4310,Card Interchange Income,CardInterchange,13927.3
GL_CardInterchange_202509_B006_4310,2025,9,B006,4310,Card Interchange Income,CardInterchange,85449.32
GL_CardInterchange_202509_B007_4310,2025,9,B007,4310,Card Interchange Income,CardInterchange,52493.22
GL_CardInterchange_202509_B008_4310,2025,9,B008,4310,Card Interchange Income,CardInterchange,46061.84
GL_CardInterchange_202509_B009_4310,2025,9,B009,4310,Card Interchange Income,CardInterchange,15710.86
GL_CardInterchange_202509_B010_4310,2025,9,B010,4310,Card Interchange Income,CardInterchange,37242.96
GL_CardInterchange_202509_B011_4310,2025,9,B011,4310,Card Interchange Income,CardInterchange,18225.22
GL_CardInterchange_202509_B012_4310,2025,9,B012,4310,Card Interchange Income,CardInterchange,2007.16
GL_BrokerageFees_202509_HQ_4320,2025,9,HQ,4320,Brokerage Commissions,BrokerageFees,3327.26
GL_BrokerageFees_202509_HQ_4325,2025,9,HQ,4325,Advisory Fees,BrokerageFees,2218.17
GL_BrokerageFees_202509_B001_4320,2025,9,B001,4320,Brokerage Commissions,BrokerageFees,2144.62
GL_BrokerageFees_202509_B001_4325,2025,9,B001,4325,Advisory Fees,BrokerageFees,1429.75
GL_BrokerageFees_202509_B002_4320,2025,9,B002,4320,Brokerage Commissions,BrokerageFees,2431.85
GL_BrokerageFees_202509_B002_4325,2025,9,B002,4325,Advisory Fees,BrokerageFees,1621.24
GL_BrokerageFees_202509_B003_4320,2025,9,B003,4320,Brokerage Commissions,BrokerageFees,54538.84
GL_BrokerageFees_202509_B003_4325,2025,9,B003,4325,Advisory Fees,BrokerageFees,36359.23
GL_BrokerageFees_202509_B004_4320,2025,9,B004,4320,Brokerage Commissions,BrokerageFees,1634.12
GL_BrokerageFees_202509_B004_4325,2025,9,B004,4325,Advisory Fees,BrokerageFees,1089.42
GL_BrokerageFees_202509_B005_4320,2025,9,B005,4320,Brokerage Commissions,BrokerageFees,1664.26
GL_BrokerageFees_202509_B005_4325,2025,9,B005,4325,Advisory Fees,BrokerageFees,1109.51
GL_BrokerageFees_202509_B006_4320,2025,9,B006,4320,Brokerage Commissions,BrokerageFees,33545.99
GL_BrokerageFees_202509_B006_4325,2025,9,B006,4325,Advisory Fees,BrokerageFees,22363.99
GL_BrokerageFees_202509_B007_4320,2025,9,B007,4320,Brokerage Commissions,BrokerageFees,7875.72
GL_BrokerageFees_202509_B007_4325,2025,9,B007,4325,Advisory Fees,BrokerageFees,5250.48
GL_BrokerageFees_202509_B008_4320,2025,9,B008,4320,Brokerage Commissions,BrokerageFees,37003.0
GL_BrokerageFees_202509_B008_4325,2025,9,B008,4325,Advisory Fees,BrokerageFees,24668.67
GL_BrokerageFees_202509_B009_4320,2025,9,B009,4320,Brokerage Commissions,BrokerageFees,13757.1
GL_BrokerageFees_202509_B009_4325,2025,9,B009,4325,Advisory Fees,BrokerageFees,9171.4
GL_BrokerageFees_202509_B010_4320,2025,9,B010,4320,Brokerage Commissions,BrokerageFees,2699.38
GL_BrokerageFees_202509_B010_4325,2025,9,B010,4325,Advisory Fees,BrokerageFees,1799.59
GL_BrokerageFees_202509_B011_4320,2025,9,B011,4320,Brokerage Commissions,BrokerageFees,11308.21
GL_BrokerageFees_202509_B011_4325,2025,9,B011,4325,Advisory Fees,BrokerageFees,7538.8
GL_BrokerageFees_202509_B012_4320,2025,9,B012,4320,Brokerage Commissions,BrokerageFees,17860.44
GL_BrokerageFees_202509_B012_4325,2025,9,B012,4325,Advisory Fees,BrokerageFees,11906.94
GL_InterestIncomeLoans_202509_HQ_4100,2025,9,HQ,4100,Interest Income - Loans,InterestIncomeLoans,116326.03
GL_InterestIncomeLoans_202509_B001_4100,2025,9,B001,4100,Interest Income - Loans,InterestIncomeLoans,170704.97
GL_InterestIncomeLoans_202509_B002_4100,2025,9,B002,4100,Interest Income - Loans,InterestIncomeLoans,254517.6
GL_InterestIncomeLoans_202509_B003_4100,2025,9,B003,4100,Interest Income - Loans,InterestIncomeLoans,460737.16
GL_InterestIncomeLoans_202509_B004_4100,2025,9,B004,4100,Interest Income - Loans,InterestIncomeLoans,1221979.02
GL_InterestIncomeLoans_202509_B005_4100,2025,9,B005,4100,Interest Income - Loans,InterestIncomeLoans,109536.12
GL_InterestIncomeLoans_202509_B006_4100,2025,9,B006,4100,Interest Income - Loans,InterestIncomeLoans,837710.29
GL_InterestIncomeLoans_202509_B007_4100,2025,9,B007,4100,Interest Income - Loans,InterestIncomeLoans,26725.68
GL_InterestIncomeLoans_202509_B008_4100,2025,9,B008,4100,Interest Income - Loans,InterestIncomeLoans,1636826.51
GL_InterestIncomeLoans_202509_B009_4100,2025,9,B009,4100,Interest Income - Loans,InterestIncomeLoans,1024604.68
GL_InterestIncomeLoans_202509_B010_4100,2025,9,B010,4100,Interest Income - Loans,InterestIncomeLoans,218368.23
GL_InterestIncomeLoans_202509_B011_4100,2025,9,B011,4100,Interest Income - Loans,InterestIncomeLoans,4421724.18
GL_InterestIncomeLoans_202509_B012_4100,2025,9,B012,4100,Interest Income - Loans,InterestIncomeLoans,24453.89
GL_InterestIncomeSecurities_202509_HQ_4200,2025,9,HQ,4200,Interest Income - Securities,InterestIncomeSecurities,1355042.57
GL_InterestIncomeSecurities_202509_B001_4200,2025,9,B001,4200,Interest Income - Securities,InterestIncomeSecurities,12256.16
GL_InterestIncomeSecurities_202509_B002_4200,2025,9,B002,4200,Interest Income - Securities,InterestIncomeSecurities,54998.23
GL_InterestIncomeSecurities_202509_B003_4200,2025,9,B003,4200,Interest Income - Securities,InterestIncomeSecurities,130767.93
GL_InterestIncomeSecurities_202509_B004_4200,2025,9,B004,4200,Interest Income - Securities,InterestIncomeSecurities,191628.68
GL_InterestIncomeSecurities_202509_B005_4200,2025,9,B005,4200,Interest Income - Securities,InterestIncomeSecurities,165666.16
GL_InterestIncomeSecurities_202509_B006_4200,2025,9,B006,4200,Interest Income - Securities,InterestIncomeSecurities,51984.75
GL_InterestIncomeSecurities_202509_B007_4200,2025,9,B007,4200,Interest Income - Securities,InterestIncomeSecurities,6051.26
GL_InterestIncomeSecurities_202509_B008_4200,2025,9,B008,4200,Interest Income - Securities,InterestIncomeSecurities,80984.78
GL_InterestIncomeSecurities_202509_B009_4200,2025,9,B009,4200,Interest Income - Securities,InterestIncomeSecurities,60840.92
GL_InterestIncomeSecurities_202509_B010_4200,2025,9,B010,4200,Interest Income - Securities,InterestIncomeSecurities,103479.8
GL_InterestIncomeSecurities_202509_B011_4200,2025,9,B011,4200,Interest Income - Securities,InterestIncomeSecurities,5995.4
GL_InterestIncomeSecurities_202509_B012_4200,2025,9,B012,4200,Interest Income - Securities,InterestIncomeSecurities,38707.64
GL_InterestExpenseDeposits_202509_HQ_5100,2025,9,HQ,5100,Interest Expense - Deposits,InterestExpenseDeposits,16057.88
GL_InterestExpenseDeposits_202509_B001_5100,2025,9,B001,5100,Interest Expense - Deposits,InterestExpenseDeposits,53062.15
GL_InterestExpenseDeposits_202509_B002_5100,2025,9,B002,5100,Interest Expense - Deposits,InterestExpenseDeposits,214888.81
GL_InterestExpenseDeposits_202509_B003_5100,2025,9,B003,5100,Interest Expense - Deposits,InterestExpenseDeposits,100977.28
GL_InterestExpenseDeposits_202509_B004_5100,2025,9,B004,5100,Interest Expense - Deposits,InterestExpenseDeposits,346870.06
GL_InterestExpenseDeposits_202509_B005_5100,2025,9,B005,5100,Interest Expense - Deposits,InterestExpenseDeposits,73393.19
GL_InterestExpenseDeposits_202509_B006_5100,2025,9,B006,5100,Interest Expense - Deposits,InterestExpenseDeposits,9631.66
GL_InterestExpenseDeposits_202509_B007_5100,2025,9,B007,5100,Interest Expense - Deposits,InterestExpenseDeposits,27535.45
GL_InterestExpenseDeposits_202509_B008_5100,2025,9,B008,5100,Interest Expense - Deposits,InterestExpenseDeposits,10727.86
GL_InterestExpenseDeposits_202509_B009_5100,2025,9,B009,5100,Interest Expense - Deposits,InterestExpenseDeposits,734691.34
GL_InterestExpenseDeposits_202509_B010_5100,2025,9,B010,5100,Interest Expense - Deposits,InterestExpenseDeposits,611.61
GL_InterestExpenseDeposits_202509_B011_5100,2025,9,B011,5100,Interest Expense - Deposits,InterestExpenseDeposits,51167.14
GL_InterestExpenseDeposits_202509_B012_5100,2025,9,B012,5100,Interest Expense - Deposits,InterestExpenseDeposits,21131.04
GL_InterestExpenseBorrowings_202509_HQ_5200,2025,9,HQ,5200,Interest Expense - Borrowings,InterestExpenseBorrowings,17174.85
GL_InterestExpenseBorrowings_202509_B001_5200,2025,9,B001,5200,Interest Expense - Borrowings,InterestExpenseBorrowings,6916.68
GL_InterestExpenseBorrowings_202509_B002_5200,2025,9,B002,5200,Interest Expense - Borrowings,InterestExpenseBorrowings,173.56
GL_InterestExpenseBorrowings_202509_B003_5200,2025,9,B003,5200,Interest Expense - Borrowings,InterestExpenseBorrowings,8995.18
GL_InterestExpenseBorrowings_202509_B004_5200,2025,9,B004,5200,Interest Expense - Borrowings,InterestExpenseBorrowings,91097.17
GL_InterestExpenseBorrowings_202509_B005_5200,2025,9,B005,5200,Interest Expense - Borrowings,InterestExpenseBorrowings,31905.67
GL_InterestExpenseBorrowings_202509_B006_5200,2025,9,B006,5200,Interest Expense - Borrowings,InterestExpenseBorrowings,18135.5
GL_InterestExpenseBorrowings_202509_B007_5200,2025,9,B007,5200,Interest Expense - Borrowings,InterestExpenseBorrowings,90055.2
GL_InterestExpenseBorrowings_202509_B008_5200,2025,9,B008,5200,Interest Expense - Borrowings,InterestExpenseBorrowings,16693.8
GL_InterestExpenseBorrowings_202509_B009_5200,2025,9,B009,5200,Interest Expense - Borrowings,InterestExpenseBorrowings,66411.85
GL_InterestExpenseBorrowings_202509_B010_5200,2025,9,B010,5200,Interest Expense - Borrowings,InterestExpenseBorrowings,20116.99
GL_InterestExpenseBorrowings_202509_B011_5200,2025,9,B011,5200,Interest Expense - Borrowings,InterestExpenseBorrowings,19912.08
GL_InterestExpenseBorrowings_202509_B012_5200,2025,9,B012,5200,Interest Expense - Borrowings,InterestExpenseBorrowings,22051.89
GL_ProvisionForCreditLosses_202509_HQ_5300,2025,9,HQ,5300,Provision for Credit Losses,ProvisionForCreditLosses,1627.0
GL_ProvisionForCreditLosses_202509_B001_5300,2025,9,B001,5300,Provision for Credit Losses,ProvisionForCreditLosses,18830.59
GL_ProvisionForCreditLosses_202509_B002_5300,2025,9,B002,5300,Provision for Credit Losses,ProvisionForCreditLosses,1172.4
GL_ProvisionForCreditLosses_202509_B003_5300,2025,9,B003,5300,Provision for Credit Losses,ProvisionForCreditLosses,11775.61
GL_ProvisionForCreditLosses_202509_B004_5300,2025,9,B004,5300,Provision for Credit Losses,ProvisionForCreditLosses,8497.44
GL_ProvisionForCreditLosses_202509_B005_5300,2025,9,B005,5300,Provision for Credit Losses,ProvisionForCreditLosses,11717.82
GL_ProvisionForCreditLosses_202509_B006_5300,2025,9,B006,5300,Provision for Credit Losses,ProvisionForCreditLosses,15029.73
GL_ProvisionForCreditLosses_202509_B007_5300,2025,9,B007,5300,Provision for Credit Losses,ProvisionForCreditLosses,3851.11
GL_ProvisionForCreditLosses_202509_B008_5300,2025,9,B008,5300,Provision for Credit Losses,ProvisionForCreditLosses,18806.44
GL_ProvisionForCreditLosses_202509_B009_5300,2025,9,B009,5300,Provision for Credit Losses,ProvisionForCreditLosses,71799.6
GL_ProvisionForCreditLosses_202509_B010_5300,2025,9,B010,5300,Provision for Credit Losses,ProvisionForCreditLosses,23395.57
GL_ProvisionForCreditLosses_202509_B011_5300,2025,9,B011,5300,Provision for Credit Losses,ProvisionForCreditLosses,32697.74
GL_ProvisionForCreditLosses_202509_B012_5300,2025,9,B012,5300,Provision for Credit Losses,ProvisionForCreditLosses,62685.22
GL_IncomeTaxExpense_202509_HQ_7100,2025,9,HQ,7100,Income Tax Expense,IncomeTaxExpense,433060.06
GL_CallCenterOpex_202510_HQ_6100,2025,10,HQ,6100,Call Center Salaries,CallCenterOpex,158074.0
GL_CallCenterOpex_202510_HQ_6110,2025,10,HQ,6110,Telecom Expense,CallCenterOpex,71851.82
GL_CallCenterOpex_202510_HQ_6120,2025,10,HQ,6120,Call Center Rent,CallCenterOpex,57481.46
GL_CallCenterOpex_202510_B001_6100,2025,10,B001,6100,Call Center Salaries,CallCenterOpex,37005.69
GL_CallCenterOpex_202510_B001_6110,2025,10,B001,6110,Telecom Expense,CallCenterOpex,16820.77
GL_CallCenterOpex_202510_B001_6120,2025,10,B001,6120,Call Center Rent,CallCenterOpex,13456.62
GL_CallCenterOpex_202510_B002_6100,2025,10,B002,6100,Call Center Salaries,CallCenterOpex,52748.73
GL_CallCenterOpex_202510_B002_6110,2025,10,B002,6110,Telecom Expense,CallCenterOpex,23976.7
